상호명,전화번호,주소,평점,리뷰수,홈페이지
전원전력,042-482-9151,대전 중구 계백로1550번길 24,0.0,0,#none
대림전기,042-331-1900,대전 유성구 봉산로36번길 33 1층,5.0,0,https://blog.naver.com/th6675
세주전기,042-537-3582,대전 서구 계백로 1312,0.0,0,#none
보승전력,070-4286-1231,대전 대덕구 덕암로125번안길 59 2동 1호,5.0,0,https://blog.naver.com/p670222
쏠라크리닉,070-4895-3990,대전 대덕구 신일동로 105 104호,0.0,0,#none
SD전기,042-525-1522,대전 서구 제비네4길 124 1층,0.0,0,#none
아원전기,042-637-4579,대전 서구 구봉산북로280번길 16-13 아원빌 1층 101호,0.0,0,#none
명성전기,042-282-9800,대전 중구 보문로 27,0.0,0,#none
GON에너지 대전본사,042-628-0675,대전 동구 옛신탄진로55번길 17-27,0.0,0,http://www.gonenergy.kr
가원전업(합자),042-545-0642,대전 서구 가수원중로49번길 31,0.0,0,#none
선일,042-581-0056,대전 동구 산내로1287번길 60-14,0.0,0,#none
O&M코리아,042-257-5600,대전 유성구 테크노2로 235,0.0,0,http://www.onmkorea.com
비손전기,042-472-0135,대전 서구 월평새뜸로20번길 68 4층,0.0,0,#none
한길전기,010-5381-0284,대전 대덕구 비래동로31번길 30 임광하이츠 1층 102호,0.0,0,https://www.instagram.com/satto_777_?igsh=MW5reG83M3prZ3Robw==
대진전자,042-932-9592,대전 대덕구 신탄진동로35번길 84,5.0,0,#none
건우이앤씨,044-863-8887,대전 서구 괴곡길 150,0.0,0,#none
동방전기 정보통신공사,042-533-1210,대전 서구 가장로 53-2 1층,5.0,0,#none
대동전력,042-536-1196,대전 대덕구 비래서로81번길 34,0.0,0,#none
삼미전기조명,010-9834-2333,대전 서구 가수원로 5 1층,0.0,0,#none
국제전기,042-524-4112,대전 서구 도산로282번길 90,5.0,0,#none
성광전력,042-543-5105,대전 유성구 진잠로140번길 13-11,0.0,0,#none
영재전기,042-586-0008,대전 중구 과례로 40,0.0,0,#none
성실전기설비,042-487-3974,대전 서구 문정로170번길 67 1층,5.0,0,#none
진영전기,042-524-2452,대전 서구 용문로 98-9,0.0,0,#none
대신전력,042-586-0272,대전 중구 과례로22번길 56-3,0.0,0,#none
신대륙이엔씨,042-282-5019,대전 대덕구 대전로1142번길 11-14,0.0,0,#none
세명이앤지,042-222-1819,대전 대덕구 대전로1131번길 12-25 1층,0.0,0,#none
대웅전기조명,042-624-2655,대전 동구 우암로 203-1,0.0,0,#none
태양전기조명 이엔지,042-672-6262,대전 서구 대덕대로 408 테크노월드 1층 20호,3.7,0,#none
태성전기조명,042-822-9897,대전 유성구 유성대로668번길 60,0.0,0,#none
위수전기,042-934-4787,대전 대덕구 평촌1길 57,0.0,0,#none
세광전기,042-627-0396,대전 대덕구 중리로7번길 34,0.0,0,#none
고든엔지니어링,010-5206-8723,대전 대덕구 중리남로8번길 35 102호,0.0,0,#none
시온전기,042-274-1122,대전 중구 모암로13번길 171,0.0,0,#none
대농산업전기 충청지사,070-8828-6527,대전 유성구 학하복용로 92 101호,0.0,0,#none
365전기설비공사,042-526-3650,대전 중구 동서대로1277번길 40-1 서정주택 1동 1층,0.0,0,#none
삼광전력,042-628-5472,대전 서구 월평서로6번길 46 1층,0.0,0,#none
두손전공사,042-537-3802,대전 서구 도솔로 192,0.0,0,#none
창명전기공사,042-634-9105,대전 대덕구 송촌로79번길 26,5.0,0,#none
한양전기공사,042-627-4420,대전 동구 동광장로 15 1층,0.0,0,#none
서기전력,042-382-4545,대전 동구 가양로80번길 85 1층,0.0,0,#none
우선전기,042-627-1631,대전 대덕구 대전로1066번길 53,2.0,0,http://010-2409-1631.bizweb.kr
에스엠이엔씨,042-222-8658,대전 중구 동서대로 1253 2층,0.0,0,#none
베스트전기안전,042-223-2117,대전 중구 보문로 337 현대빌딩 402-1호,0.0,0,#none
삼호전업사,042-488-2123,대전 유성구 진잠로 60-30,0.0,0,#none
정성,010-5453-4956,대전 동구 송촌남로11번길 196,0.0,0,#none
세종전공사,010-2126-4050,대전 중구 부용로 5 1층,0.0,0,#none
대진전기안전관리,042-523-2009,대전 서구 원도안로26번길 7-26,0.0,0,#none
훈전기,010-2440-7703,대전 서구 월평서로25번길 30,0.0,0,#none
아이씨티이엔지,042-931-8895,대전 유성구 테크노2로 323-25 1-2층,0.0,0,http://ict.urr.kr
대룡전업공사,042-627-3127,대전 동구 우암로291번길 40,0.0,0,#none
은행전기,010-4020-7070,대전 중구 대종로460번길 61,0.0,0,#none
창덕전기,042-933-8714,대전 대덕구 석봉로3번길 27,0.0,0,#none
인성전기,042-522-4191,대전 서구 도마6길 114,0.0,0,#none
탑전기안전관리,042-476-8118,대전 서구 신갈마로 268 3층,0.0,0,#none
융창전력,042-824-7804,대전 유성구 유성대로 733,0.0,0,#none
선인,042-841-7077,대전 유성구 학하복용서로 25 한국빌딩 2층 202호,0.0,0,http://www.sun-in.co.kr
가가전공사,042-582-8743,대전 중구 당디로 81-1 2층,0.0,0,#none
미래전기,010-7284-1524,대전 대덕구 동춘당로15번길 48 1층,0.0,0,#none
명성전업,042-521-1279,대전 서구 배재로232번길 28,0.0,0,#none
해월,042-483-2604,대전 서구 벌곡로1349번길 50 103호,0.0,0,#none
위더스,1855-2815,대전 대덕구 송촌로93번길 47 1층,0.0,0,#none
신진전기,042-636-1781,대전 유성구 복용동로 43 2층 213호F,0.0,0,#none
대한전기안전관리,042-536-0016,대전 유성구 대학로 28 202호,0.0,0,#none
세방파워텍,042-623-2233,대전 대덕구 대화로 160,0.0,0,#none
동광디테크,042-283-6680,대전 중구 봉소루로36번길 28,0.0,0,#none
선우전력공사,042-525-5002,대전 서구 신갈마로 8-8 1층,0.0,0,#none
ES전기배관,042-622-5402,대전 대덕구 오정로89번길 16-4,0.0,0,#none
대우전기,042-525-2550,대전 중구 수침로55번길 53 1층,0.0,0,#none
태산전력,042-623-2159,대전 동구 우암로255번길 44,0.0,0,#none
윤성전기,042-285-7474,대전 중구 모암로14번길 48,5.0,0,#none
광야비젼21전공사,042-624-4281,대전 대덕구 계족산로17번길 43,0.0,0,#none
가산EMC,042-285-6535,대전 중구 돌다리로52번길 2,0.0,0,#none
삼성전기,010-5394-0166,대전 동구 태전로114번길 6 2층,0.0,0,#none
씨앤케이에너지,1588-4019,대전 유성구 복용로11번길 6-15,0.0,0,#none
대동전력,010-5462-3013,대전 동구 동대전로 114,0.0,0,#none
존전기,042-584-3622,대전 중구 천근로 62-13,0.0,0,#none
탑전기,042-273-4504,대전 동구 산내로1315번길 24,0.0,0,#none
덕암전업사,042-932-1331,대전 대덕구 신탄진로750번길 2 1층,0.0,0,#none
하나전력,042-622-1211,대전 대덕구 상서당1길 84,0.0,0,#none
세화전기건설,042-483-1236,대전 서구 문정로132번길 49 1층,0.0,0,#none
대한전공사,010-4018-9111,대전 동구 옻밭5길 61 1층,0.0,0,#none
대성전력,042-525-1647,대전 동구 동서대로1493번길 62,0.0,0,#none
대영전력,042-523-6256,대전 서구 제비네8길 11,0.0,0,#none
서일전기,042-222-4446,대전 중구 목동로 64,0.0,0,#none
신대명전력,042-525-5570,대전 서구 동서대로 1078,0.0,0,#none
승호기전,042-636-5955,대전 동구 충정로 92-1,0.0,0,#none
최인전자,042-622-2592,대전 동구 용운로 136,0.0,0,#none
해명전력,042-543-9921,대전 유성구 진잠로106번길 23-17,0.0,0,#none
원선전기공사,042-633-2448,대전 동구 동대전로218번길 33,0.0,0,#none
창림전력,042-636-5301,대전 동구 우암로85번길 54,5.0,0,#none
삼우전력,042-256-8488,대전 중구 테미로 22,0.0,0,#none
서원기기,042-823-9288,대전 유성구 계룡로 13,0.0,0,#none
제이전기,042-223-2232,"대전 서구 대덕대로 150 1층 130호(갈마동, 경성쇼핑상가)",0.0,0,https://m.blog.naver.com/j_electricity
대덕전기관리,042-253-0205,대전 중구 대종로 342,0.0,0,#none
한양케이앤이,042-933-7720,대전 대덕구 덕암로258번길 19,0.0,0,#none
창조전력,042-542-4947,대전 대덕구 송촌북로15번길 17,0.0,0,#none
이엠전력,042-534-7401,대전 동구 대동초등1길 7,0.0,0,#none
아임전력,042-523-2232,대전 서구 대덕대로 150,0.0,0,https://blog.naver.com/imepco
하나전설,042-535-7966,대전 유성구 복용동로 43 F616호,0.0,0,#none
신광전기,042-673-1119,대전 대덕구 한밭대로972번길 77,5.0,0,#none
보문전공사,042-635-5607,대전 대덕구 동서대로1809번길 24 1층,0.0,0,#none
플러스전기공사,042-628-5700,대전 대덕구 송촌북로19번길 17,5.0,0,#none
부름전기,042-538-4727,대전 서구 탄방로 74-1,0.0,0,#none
성우전기산업,042-525-0588,대전 중구 대흥로157번길 47 1층,0.0,0,#none
썬브리드,042-751-7624,대전 중구 보문산로 109,0.0,0,#none
더본전력,1588-4020,대전 서구 갈마로 228,0.0,0,#none
삼삼전기,042-825-3432,대전 유성구 학하북로 23-15 모란하우스 B동 201호,0.0,0,#none
상명전기,042-583-7711,대전 중구 문화로 120 1층,0.0,0,#none
원담전력,042-523-8454,대전 서구 도마6길 148,0.0,0,#none
제이전기,042-223-2232,대전 동구 새울로 19,0.0,0,#none
청솔전기,042-485-9987,대전 서구 둔산로 223,0.0,0,#none
진우전기공사,042-584-3177,대전 중구 유천로17번길 116,0.0,0,#none
동진전기,042-535-0198,대전 서구 갈마로313번길 25,0.0,0,#none
한라전공사,010-3445-4174,대전 중구 충무로 168 1층,0.0,0,#none
원전력,042-622-9882,대전 유성구 계룡로105번길 20 케이타운 6층 611호,0.0,0,#none
원전력,042-622-9882,대전 유성구 대학로 28 1011호,0.0,0,#none
부흥전기,042-532-2990,대전 서구 계룡로 658-17,0.0,0,#none
대원전기조명,042-624-9777,대전 대덕구 비래동로15번길 7,0.0,0,#none
삼성전력공사,042-635-2706,대전 대덕구 계족산로 19 2층,0.0,0,#none
충청전력,042-282-3044,대전 중구 대종로 48,0.0,0,#none
오창전기공사,042-255-9404,대전 중구 대종로704번길 65,0.0,0,#none
가온이엔에스,042-583-4041,대전 중구 모암로7번길 40,0.0,0,#none
이이티,042-633-6818,대전 유성구 테크노2로 187,0.0,0,#none
더썬시그널,070-4173-5500,대전 동구 계족로 183,0.0,0,#none
적도그린에너지 본사,042-825-3670,대전 중구 계룡로 841 2층,0.0,0,#none
제이더블유씨네트웍스 대전지사,042-535-7602,대전 중구 계백로1618번길 45,0.0,0,#none
유니쏠라테크,042-826-9478,대전 서구 도안북로93번길 11 FM프라임4차빌딩 5층 502호,0.0,0,#none
나라엔지니어링,010-5879-3996,대전 서구 도솔로499번길 24,0.0,0,#none
한라산업전기,042-632-3782,대전 대덕구 오정로14번길 25,0.0,0,#none
정전력,042-631-3624,대전 동구 은어송로 55 지하 101호,0.0,0,#none
팔팔전력,042-622-8853,대전 동구 태전로184번길 35 2층,0.0,0,#none
평화전업사,042-283-0115,대전 동구 대흥로 204,0.0,0,#none
신용전업사,042-822-0197,대전 유성구 유성대로720번길 75,0.0,0,#none
효성전업사,042-625-5204,대전 대덕구 오정로14번길 4-5,0.0,0,#none
영진전업사,042-226-5360,대전 중구 목척2길 55,0.0,0,#none
유천전업사만물,010-3150-5593,대전 중구 계백로1646번길 72-2 1층,0.0,0,#none
대산전업사,042-273-5261,대전 중구 신기로 3,0.0,0,#none
삼광전업사,061-743-2330,대전 중구 보문로 80,0.0,0,#none
신도공조닥트,042-636-0518,대전 대덕구 오정로 10,0.0,0,#none
효성전업사,042-625-5204,대전 대덕구 오정로14번길 4-5,0.0,0,#none
영진전업사,042-226-5360,대전 중구 목척2길 55,0.0,0,#none
유천전업사만물,010-3150-5593,대전 중구 계백로1646번길 72-2 1층,0.0,0,#none
대산전업사,042-273-5261,대전 중구 신기로 3,0.0,0,#none
삼광전업사,061-743-2330,대전 중구 보문로 80,0.0,0,#none
신도공조닥트,042-636-0518,대전 대덕구 오정로 10,0.0,0,#none
효성전업사,042-625-5204,대전 대덕구 오정로14번길 4-5,0.0,0,#none
영진전업사,042-226-5360,대전 중구 목척2길 55,0.0,0,#none
유천전업사만물,010-3150-5593,대전 중구 계백로1646번길 72-2 1층,0.0,0,#none
대산전업사,042-273-5261,대전 중구 신기로 3,0.0,0,#none
삼광전업사,061-743-2330,대전 중구 보문로 80,0.0,0,#none
신도공조닥트,042-636-0518,대전 대덕구 오정로 10,0.0,0,#none
효성전업사,042-625-5204,대전 대덕구 오정로14번길 4-5,0.0,0,#none
영진전업사,042-226-5360,대전 중구 목척2길 55,0.0,0,#none
유천전업사만물,010-3150-5593,대전 중구 계백로1646번길 72-2 1층,0.0,0,#none
대산전업사,042-273-5261,대전 중구 신기로 3,0.0,0,#none
삼광전업사,061-743-2330,대전 중구 보문로 80,0.0,0,#none
신도공조닥트,042-636-0518,대전 대덕구 오정로 10,0.0,0,#none
